总价(万),单价(元/平米),房型,楼层,朝向,户型结构,装修情况,总面积,建造时间,小区名称,地区,是否有电梯,建筑结构,梯户比例,total_price,unit_price,total_area,build_year,community,district,room_cnt,hall_cnt,toilet_cnt,floor_level,floor_code,direction_clean,is_south_facing,decoration_type,decoration_score,area_range,house_age,age_range,price_level,elevator_num,household_num,density,is_valid
178.0,12091,4室2厅2卫,中楼层,南北,平层,毛坯,147.22,2013,新城新世界二期,雨花,有,钢混结构,两梯四户,178.0,12091,147.22,2013,新城新世界二期,雨花,4,2,2,中楼层,2,南北通透,1,毛坯,1,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
78.0,5696,3室1厅2卫,中楼层,南北,平层,其他,136.95,2012,丽景华庭,望城,有,钢混结构,两梯六户,78.0,5696,136.95,2012,丽景华庭,望城,3,1,2,中楼层,2,南北通透,1,其他,0,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
118.0,9938,3室2厅2卫,低楼层,南,平层,毛坯,118.74,2013,中交中央公园,芙蓉,有,钢混结构,两梯四户,118.0,9938,118.74,2013,中交中央公园,芙蓉,3,2,2,低楼层,1,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
168.0,12288,4室2厅2卫,低楼层,西南,平层,其他,136.72,2010,北京御园,岳麓,有,钢混结构,两梯四户,168.0,12288,136.72,2010,北京御园,岳麓,4,2,2,低楼层,1,西南,1,其他,0,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
107.0,7878,3室2厅2卫,中楼层,南,平层,精装,135.83,2012,水岸世景,长沙县,有,钢混结构,两梯六户,107.0,7878,135.83,2012,水岸世景,长沙县,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
65.0,5070,3室2厅2卫,高楼层,南北,平层,其他,128.21,2013,南湖雅苑,天心,有,钢混结构,其他,65.0,5070,128.21,2013,南湖雅苑,天心,3,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
89.8,6652,4室2厅2卫,低楼层,南北,平层,其他,135.0,2013,美的国宾府,宁乡,有,钢混结构,其他,89.8,6652,135.0,2013,美的国宾府,宁乡,4,2,2,低楼层,1,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
146.0,15405,3室1厅1卫,中楼层,南,平层,精装,94.78,2013,北辰三角洲奥城E5区,开福,有,钢混结构,两梯四户,146.0,15405,94.78,2013,北辰三角洲奥城E5区,开福,3,1,1,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
92.0,11538,2室2厅1卫,中楼层,南,平层,精装,79.74,2014,鑫远御文台1期,天心,有,钢混结构,两梯四户,92.0,11538,79.74,2014,鑫远御文台1期,天心,2,2,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),12,老房(11-20年),豪宅,,,,1
75.0,8449,2室2厅1卫,低楼层,南北,平层,精装,88.77,2013,中海国际社区二期,岳麓,有,钢混结构,两梯四户,75.0,8449,88.77,2013,中海国际社区二期,岳麓,2,2,1,低楼层,1,南北通透,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
116.6,9729,4室2厅2卫,中楼层,南北,平层,精装,119.86,2013,松雅湖壹号,长沙县,有,钢混结构,两梯四户,116.6,9729,119.86,2013,松雅湖壹号,长沙县,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
135.0,14748,3室2厅1卫,高楼层,南,平层,其他,91.54,2013,保利西海岸,岳麓,有,钢混结构,两梯四户,135.0,14748,91.54,2013,保利西海岸,岳麓,3,2,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
78.8,6175,2室1厅2卫,中楼层,南,平层,简装,127.63,2014,新时代广场,开福,有,钢混结构,三梯十四户,78.8,6175,127.63,2014,新时代广场,开福,2,1,2,中楼层,2,正南,1,简装,2,中户型(90-144㎡),12,老房(11-20年),豪宅,3.0,14.0,4.666666666666667,1
129.0,10696,4室2厅2卫,高楼层,东南,平层,其他,120.61,2013,融创融公馆,岳麓,有,框架结构,两梯四户,129.0,10696,120.61,2013,融创融公馆,岳麓,4,2,2,高楼层,3,东南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
159.0,12125,3室2厅2卫,低楼层,南北,平层,其他,131.14,2007,长房东郡,芙蓉,有,钢混结构,一梯两户,159.0,12125,131.14,2007,长房东郡,芙蓉,3,2,2,低楼层,1,南北通透,1,其他,0,中户型(90-144㎡),19,老房(11-20年),豪宅,,,,1
72.0,8035,3室2厅1卫,中楼层,北,平层,其他,89.61,2013,中粮鸿云,望城,有,未知结构,两梯四户,72.0,8035,89.61,2013,中粮鸿云,望城,3,2,1,中楼层,2,北,0,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
58.0,7335,2室1厅1卫,低楼层,南,平层,其他,79.08,2012,极目楚天,开福,有,钢混结构,四梯十九户,58.0,7335,79.08,2012,极目楚天,开福,2,1,1,低楼层,1,正南,1,其他,0,小户型(<90㎡),14,老房(11-20年),豪宅,4.0,19.0,4.75,1
20.0,5695,1室1厅1卫,高楼层,西,平层,精装,35.12,2014,才子佳郡,芙蓉,有,钢混结构,四梯二十九户,20.0,5695,35.12,2014,才子佳郡,芙蓉,1,1,1,高楼层,3,西,0,精装,3,小户型(<90㎡),12,老房(11-20年),豪宅,4.0,29.0,7.25,1
85.0,10684,2室1厅1卫,高楼层,南,平层,其他,79.56,2013,百纳公寓,芙蓉,有,钢混结构,两梯六户,85.0,10684,79.56,2013,百纳公寓,芙蓉,2,1,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
108.0,9087,3室2厅2卫,中楼层,南北,平层,毛坯,118.86,2013,长房明宸府,雨花,有,钢混结构,其他,108.0,9087,118.86,2013,长房明宸府,雨花,3,2,2,中楼层,2,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
110.0,20577,1室0厅1卫,低楼层,西,平层,精装,53.46,2013,华远国际公寓,天心,有,钢混结构,六梯二十二户,110.0,20577,53.46,2013,华远国际公寓,天心,1,0,1,低楼层,1,西,0,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,6.0,22.0,3.6666666666666665,1
158.0,10641,4室2厅2卫,高楼层,南北,平层,毛坯,148.49,2013,璞悦府,岳麓,有,钢混结构,其他,158.0,10641,148.49,2013,璞悦府,岳麓,4,2,2,高楼层,3,南北通透,1,毛坯,1,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
29.8,9031,1室1厅1卫,中楼层,北,平层,简装,33.0,2013,达美美立方,岳麓,有,钢混结构,八梯二十六户,29.8,9031,33.0,2013,达美美立方,岳麓,1,1,1,中楼层,2,北,0,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,8.0,26.0,3.25,1
58.0,6196,3室2厅2卫,中楼层,南,平层,精装,93.61,2013,才子城,望城,有,钢混结构,其他,58.0,6196,93.61,2013,才子城,望城,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
86.8,16921,2室1厅2卫,中楼层,东南南,平层,其他,51.3,2015,蓝光COCO蜜城,岳麓,有,钢混结构,两梯四户,86.8,16921,51.3,2015,蓝光COCO蜜城,岳麓,2,1,2,中楼层,2,东南,1,其他,0,小户型(<90㎡),11,老房(11-20年),豪宅,,,,1
116.0,9383,3室2厅2卫,低楼层,南,平层,精装,123.63,2018,恒大翡翠华庭,长沙县,有,未知结构,两梯三户,116.0,9383,123.63,2018,恒大翡翠华庭,长沙县,3,2,2,低楼层,1,正南,1,精装,3,中户型(90-144㎡),8,次新房(6-10年),豪宅,,,,1
76.0,9244,2室1厅1卫,低楼层,东南,平层,精装,82.22,2010,星城映象,雨花,有,框架结构,两梯五户,76.0,9244,82.22,2010,星城映象,雨花,2,1,1,低楼层,1,东南,1,精装,3,小户型(<90㎡),16,老房(11-20年),豪宅,,,,1
135.0,10273,3室2厅2卫,中楼层,南,平层,其他,131.42,2013,铁银大厦,芙蓉,有,钢混结构,三梯八户,135.0,10273,131.42,2013,铁银大厦,芙蓉,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,8.0,2.6666666666666665,1
52.8,4302,4室2厅2卫,中楼层,南,平层,毛坯,122.74,2019,龙华山庄,宁乡,有,钢混结构,两梯四户,52.8,4302,122.74,2019,龙华山庄,宁乡,4,2,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
82.8,7403,3室1厅2卫,高楼层,南,平层,精装,111.85,2017,澳海澜庭月亮湾,望城,有,钢混结构,两梯四户,82.8,7403,111.85,2017,澳海澜庭月亮湾,望城,3,1,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
92.0,6572,4室2厅2卫,高楼层,南北,平层,其他,140.0,2013,桃源里二期,望城,有,钢混结构,其他,92.0,6572,140.0,2013,桃源里二期,望城,4,2,2,高楼层,3,南北通透,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
144.0,10141,3室2厅2卫,高楼层,南,平层,精装,142.0,2013,恒大雅苑,开福,有,钢混结构,两梯三户,144.0,10141,142.0,2013,恒大雅苑,开福,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
110.0,10159,3室2厅1卫,中楼层,南,平层,其他,108.28,2010,科大佳园北苑,开福,有,钢混结构,两梯三户,110.0,10159,108.28,2010,科大佳园北苑,开福,3,2,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),16,老房(11-20年),豪宅,,,,1
184.0,14455,4室2厅2卫,高楼层,南,平层,精装,127.3,2013,爱家当代境MOMΛ,岳麓,有,钢混结构,两梯四户,184.0,14455,127.3,2013,爱家当代境MOMΛ,岳麓,4,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
80.0,14075,2室1厅1卫,高楼层,东南,平层,其他,56.84,2015,蓝光COCO蜜城,岳麓,有,钢混结构,两梯四户,80.0,14075,56.84,2015,蓝光COCO蜜城,岳麓,2,1,1,高楼层,3,东南,1,其他,0,小户型(<90㎡),11,老房(11-20年),豪宅,,,,1
125.0,10251,3室1厅2卫,中楼层,南,平层,精装,121.95,2013,碧桂园荟隽棠,岳麓,有,钢混结构,两梯两户,125.0,10251,121.95,2013,碧桂园荟隽棠,岳麓,3,1,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
113.8,9441,4室2厅2卫,中楼层,南北,平层,精装,120.54,2013,融创融公馆,岳麓,有,钢混结构,两梯四户,113.8,9441,120.54,2013,融创融公馆,岳麓,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
95.0,10332,2室2厅1卫,低楼层,南,平层,精装,91.95,2016,长房半岛蓝湾一期,雨花,有,钢混结构,两梯四户,95.0,10332,91.95,2016,长房半岛蓝湾一期,雨花,2,2,1,低楼层,1,正南,1,精装,3,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
98.0,8267,3室2厅2卫,中楼层,南,平层,其他,118.55,2015,时代倾城,望城,有,钢混结构,两梯四户,98.0,8267,118.55,2015,时代倾城,望城,3,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),11,老房(11-20年),豪宅,,,,1
46.0,8042,1室0厅1卫,低楼层,南,平层,简装,57.2,2013,汇金国际,天心,有,钢混结构,七梯四十二户,46.0,8042,57.2,2013,汇金国际,天心,1,0,1,低楼层,1,正南,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,7.0,,,1
265.0,18672,3室2厅3卫,中楼层,南,平层,精装,141.93,2016,恒伟西雅韵公馆,岳麓,有,钢混结构,两梯两户,265.0,18672,141.93,2016,恒伟西雅韵公馆,岳麓,3,2,3,中楼层,2,正南,1,精装,3,中户型(90-144㎡),10,次新房(6-10年),豪宅,,,,1
135.0,13770,3室2厅2卫,中楼层,南,平层,精装,98.04,2013,旭辉国际广场,雨花,有,钢混结构,三梯两户,135.0,13770,98.04,2013,旭辉国际广场,雨花,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
149.0,9016,4室2厅2卫,高楼层,南北,平层,其他,165.27,2013,湖山赋,开福,有,钢混结构,两梯两户,149.0,9016,165.27,2013,湖山赋,开福,4,2,2,高楼层,3,南北通透,1,其他,0,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
280.0,26924,3室2厅2卫,低楼层,东南,平层,毛坯,104.0,2014,钰龙天下二期,岳麓,有,钢混结构,两梯四户,280.0,26924,104.0,2014,钰龙天下二期,岳麓,3,2,2,低楼层,1,东南,1,毛坯,1,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
68.8,6694,3室2厅2卫,高楼层,东南,平层,精装,102.78,2011,尚都花园城,长沙县,有,钢混结构,两梯五户,68.8,6694,102.78,2011,尚都花园城,长沙县,3,2,2,高楼层,3,东南,1,精装,3,中户型(90-144㎡),15,老房(11-20年),豪宅,,,,1
76.0,9656,2室2厅1卫,高楼层,南,平层,其他,78.71,2013,辉煌国际城二期,芙蓉,有,框架结构,两梯四户,76.0,9656,78.71,2013,辉煌国际城二期,芙蓉,2,2,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
95.0,10455,3室2厅1卫,中楼层,南,平层,精装,90.87,2013,贡院一号,天心,有,钢混结构,一梯两户,95.0,10455,90.87,2013,贡院一号,天心,3,2,1,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
68.0,10889,2室1厅1卫,中楼层,南,平层,精装,62.45,2014,湘熙水郡,岳麓,有,钢混结构,四梯十三户,68.0,10889,62.45,2014,湘熙水郡,岳麓,2,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),12,老房(11-20年),豪宅,4.0,13.0,3.25,1
75.6,7798,4室2厅1卫,中楼层,南北,平层,精装,96.96,2014,海德公园,长沙县,有,钢混结构,两梯四户,75.6,7798,96.96,2014,海德公园,长沙县,4,2,1,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),12,老房(11-20年),豪宅,,,,1
115.0,10594,3室2厅2卫,低楼层,东南,平层,其他,108.56,2013,阳光城溪山悦,岳麓,有,钢混结构,其他,115.0,10594,108.56,2013,阳光城溪山悦,岳麓,3,2,2,低楼层,1,东南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
425.0,30556,3室1厅2卫,中楼层,南,平层,毛坯,139.09,2013,八方小区B区,岳麓,有,钢混结构,两梯三户,425.0,30556,139.09,2013,八方小区B区,岳麓,3,1,2,中楼层,2,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),学区房,,,,1
159.8,13264,4室2厅2卫,中楼层,南北,平层,精装,120.48,2023,美的麓府,岳麓,有,钢混结构,两梯四户,159.8,13264,120.48,2023,美的麓府,岳麓,4,2,2,中楼层,2,南北通透,1,精装,3,中户型(90-144㎡),3,新房(0-5年),豪宅,,,,1
90.0,9520,3室2厅1卫,低楼层,南,平层,精装,94.54,2015,华润置地橡树湾,岳麓,有,钢混结构,两梯四户,90.0,9520,94.54,2015,华润置地橡树湾,岳麓,3,2,1,低楼层,1,正南,1,精装,3,中户型(90-144㎡),11,老房(11-20年),豪宅,,,,1
66.8,8199,2室1厅1卫,低楼层,西南,平层,精装,81.48,2014,丽发新城,雨花,有,钢混结构,两梯四户,66.8,8199,81.48,2014,丽发新城,雨花,2,1,1,低楼层,1,西南,1,精装,3,小户型(<90㎡),12,老房(11-20年),豪宅,,,,1
450.0,23806,5室2厅3卫,高楼层,南北,平层,其他,189.03,2013,梅溪湖壹号悦湾,岳麓,有,钢混结构,两梯两户,450.0,23806,189.03,2013,梅溪湖壹号悦湾,岳麓,5,2,3,高楼层,3,南北通透,1,其他,0,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
69.0,6383,3室2厅2卫,高楼层,北,平层,其他,108.1,2017,楚天世纪城西苑,长沙县,有,钢混结构,两梯四户,69.0,6383,108.1,2017,楚天世纪城西苑,长沙县,3,2,2,高楼层,3,北,0,其他,0,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
225.0,16881,4室1厅2卫,高楼层,南,平层,毛坯,133.29,2013,中国铁建梅溪青秀二期,岳麓,有,钢混结构,两梯四户,225.0,16881,133.29,2013,中国铁建梅溪青秀二期,岳麓,4,1,2,高楼层,3,正南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
249.0,14710,4室2厅2卫,低楼层,南北,平层,精装,169.28,2013,龙湖春江天玺,开福,有,钢混结构,两梯三户,249.0,14710,169.28,2013,龙湖春江天玺,开福,4,2,2,低楼层,1,南北通透,1,精装,3,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
168.0,18096,3室2厅1卫,高楼层,南,平层,其他,92.84,2013,保利天禧,岳麓,有,钢混结构,三梯四户,168.0,18096,92.84,2013,保利天禧,岳麓,3,2,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,4.0,1.3333333333333333,1
52.8,6687,2室1厅1卫,低楼层,南,平层,精装,78.96,2013,澳海澜庭,望城,有,钢混结构,两梯四户,52.8,6687,78.96,2013,澳海澜庭,望城,2,1,1,低楼层,1,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
26.0,5381,1室1厅1卫,高楼层,南,平层,精装,48.32,2013,湘天贡院三,雨花,有,钢混结构,四梯二十户,26.0,5381,48.32,2013,湘天贡院三,雨花,1,1,1,高楼层,3,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,4.0,20.0,5.0,1
126.0,10011,3室2厅2卫,中楼层,南,平层,精装,125.87,2013,中交中央公园,芙蓉,有,钢混结构,其他,126.0,10011,125.87,2013,中交中央公园,芙蓉,3,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
160.0,11509,4室2厅2卫,中楼层,南,平层,其他,139.03,2013,保利恒伟时光印象,岳麓,有,钢混结构,两梯四户,160.0,11509,139.03,2013,保利恒伟时光印象,岳麓,4,2,2,中楼层,2,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
165.9,15709,3室2厅2卫,高楼层,东南南,平层,毛坯,105.61,2013,明昇壹城,雨花,有,钢混结构,两梯三户,165.9,15709,105.61,2013,明昇壹城,雨花,3,2,2,高楼层,3,东南,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
100.0,9091,3室2厅2卫,低楼层,南北,平层,简装,110.0,2019,星雅美辰,长沙县,有,钢混结构,两梯三户,100.0,9091,110.0,2019,星雅美辰,长沙县,3,2,2,低楼层,1,南北通透,1,简装,2,中户型(90-144㎡),7,次新房(6-10年),豪宅,,,,1
65.0,7143,3室1厅1卫,高楼层,南,平层,其他,91.0,2017,和悦城,长沙县,有,钢混结构,其他,65.0,7143,91.0,2017,和悦城,长沙县,3,1,1,高楼层,3,正南,1,其他,0,中户型(90-144㎡),9,次新房(6-10年),豪宅,,,,1
62.0,6973,3室1厅1卫,低楼层,南,平层,其他,88.92,2017,中粮鸿云,望城,有,钢混结构,两梯四户,62.0,6973,88.92,2017,中粮鸿云,望城,3,1,1,低楼层,1,正南,1,其他,0,小户型(<90㎡),9,次新房(6-10年),豪宅,,,,1
56.0,5895,3室2厅1卫,中楼层,南,平层,其他,95.0,2012,碧桂园威尼斯城水岸人家,长沙县,有,钢混结构,两梯四户,56.0,5895,95.0,2012,碧桂园威尼斯城水岸人家,长沙县,3,2,1,中楼层,2,正南,1,其他,0,中户型(90-144㎡),14,老房(11-20年),豪宅,,,,1
112.0,9563,3室2厅2卫,高楼层,南,平层,精装,117.12,2013,天鸿嘉园,雨花,有,钢混结构,其他,112.0,9563,117.12,2013,天鸿嘉园,雨花,3,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
19.8,5168,1室0厅1卫,高楼层,南,平层,精装,38.32,2013,五矿紫湖香醍,天心,有,钢混结构,四梯二十九户,19.8,5168,38.32,2013,五矿紫湖香醍,天心,1,0,1,高楼层,3,正南,1,精装,3,小户型(<90㎡),13,老房(11-20年),豪宅,4.0,29.0,7.25,1
27.0,7162,1室1厅1卫,高楼层,北,平层,其他,37.7,2010,星城荣域,天心,有,钢混结构,三梯二十三户,27.0,7162,37.7,2010,星城荣域,天心,1,1,1,高楼层,3,北,0,其他,0,小户型(<90㎡),16,老房(11-20年),豪宅,3.0,23.0,7.666666666666667,1
145.0,11361,4室2厅2卫,中楼层,南,平层,精装,127.63,2013,江山帝景哈佛,岳麓,有,钢混结构,两梯四户,145.0,11361,127.63,2013,江山帝景哈佛,岳麓,4,2,2,中楼层,2,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
105.0,8767,3室1厅2卫,低楼层,南北,平层,毛坯,119.77,2013,中国铁建山语城三期,开福,有,钢混结构,两梯四户,105.0,8767,119.77,2013,中国铁建山语城三期,开福,3,1,2,低楼层,1,南北通透,1,毛坯,1,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
298.0,17394,4室2厅2卫,中楼层,南北,平层,毛坯,171.33,2013,绿地麓湖郡,岳麓,有,钢混结构,其他,298.0,17394,171.33,2013,绿地麓湖郡,岳麓,4,2,2,中楼层,2,南北通透,1,毛坯,1,大户型(>144㎡),13,老房(11-20年),豪宅,,,,1
88.0,10276,3室1厅1卫,中楼层,南,平层,精装,85.64,2016,江山帝景雅典,岳麓,有,钢混结构,两梯四户,88.0,10276,85.64,2016,江山帝景雅典,岳麓,3,1,1,中楼层,2,正南,1,精装,3,小户型(<90㎡),10,次新房(6-10年),豪宅,,,,1
92.0,10444,3室2厅1卫,高楼层,南,平层,其他,88.09,2013,美麓阳光,岳麓,有,钢混结构,两梯四户,92.0,10444,88.09,2013,美麓阳光,岳麓,3,2,1,高楼层,3,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
22.8,3167,2室1厅1卫,中楼层,南,平层,其他,72.0,2013,购销公司宿舍,宁乡,有,钢混结构,其他,22.8,3167,72.0,2013,购销公司宿舍,宁乡,2,1,1,中楼层,2,正南,1,其他,0,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
148.0,11225,4室2厅2卫,高楼层,南,平层,简装,131.86,2013,金地铂悦,雨花,有,钢混结构,其他,148.0,11225,131.86,2013,金地铂悦,雨花,4,2,2,高楼层,3,正南,1,简装,2,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
88.0,7105,4室2厅2卫,高楼层,南北,平层,简装,123.86,2013,岳银三村,岳麓,有,钢混结构,其他,88.0,7105,123.86,2013,岳银三村,岳麓,4,2,2,高楼层,3,南北通透,1,简装,2,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
75.0,5745,4室2厅2卫,低楼层,南,平层,其他,130.56,2013,嘉宇北部湾,望城,有,钢混结构,其他,75.0,5745,130.56,2013,嘉宇北部湾,望城,4,2,2,低楼层,1,正南,1,其他,0,中户型(90-144㎡),13,老房(11-20年),豪宅,,,,1
54.0,7292,2室2厅1卫,低楼层,南北,平层,简装,74.06,2013,经济电视台宿舍,雨花,有,钢混结构,其他,54.0,7292,74.06,2013,经济电视台宿舍,雨花,2,2,1,低楼层,1,南北通透,1,简装,2,小户型(<90㎡),13,老房(11-20年),豪宅,,,,1
115.3,9507,4室2厅2卫,高楼层,南,平层,精装,121.29,2013,时代年华,望城,有,未知结构,三梯四户,115.3,9507,121.29,2013,时代年华,望城,4,2,2,高楼层,3,正南,1,精装,3,中户型(90-144㎡),13,老房(11-20年),豪宅,3.0,4.0,1.3333333333333333,1
